page_title,revision_id,prediction,probability_B,probability_C,probability_FA,probability_GA,probability_Start,probability_Stub
"Salford Township, Montgomery County, Pennsylvania",1175380764,Stub,0.0062233680933537795,0.00531238450709954,0.0014504626491844302,0.001647668833745071,0.028676970795200558,0.9566891451214168
"Monaghan Township, York County, Pennsylvania",1175956581,Stub,0.006357994292110977,0.005423153251271164,0.0014812472567271094,0.0015734676284957594,0.029309782688787367,0.9558543548826077
"Crescent Township, Allegheny County, Pennsylvania",1168439252,GA,0.17432592536125738,0.3280389874013781,0.009552559741763833,0.3422288435179243,0.14062034603357618,0.005233337944100271
"Quarryville, Pennsylvania",1157455184,C,0.20710281106774545,0.3832816334702179,0.011086550965392817,0.24151447139725826,0.15124625008733836,0.005768283012047183
"South Buffalo Township, Armstrong County, Pennsylvania",1175379562,Stub,0.0064547818997194965,0.005479666134469153,0.0015035574587529967,0.0015974204916810125,0.029277955217185504,0.955686618798192
"Freemansburg, Pennsylvania",1180080466,GA,0.23239033783517538,0.31268630674344494,0.015924005011637626,0.35688675045824914,0.07671838196867145,0.005394217982821767
"West Chillisquaque Township, Northumberland County, Pennsylvania",1175372314,Stub,0.006430874829501561,0.005407975662868223,0.0011535120779208223,0.0015693874990824065,0.029203441630880983,0.9562348082997458
"South Coventry Township, Chester County, Pennsylvania",1175379421,Stub,0.006604926861979695,0.005478837703172924,0.001503392137344386,0.0015971789891704466,0.029273528893793477,0.9555421354145389
"Midland, Pennsylvania",1176560114,GA,0.1947881774362806,0.33487275565655295,0.01620546578960044,0.41392606442967955,0.03542207121188687,0.00478546547599953
"West Newton, Pennsylvania",1159221564,C,0.24207995273702876,0.3726684381794646,0.009001233627643004,0.2834792579220515,0.08802369613340205,0.004747421400410379
"Winslow Township, Jefferson County, Pennsylvania",1175369517,Stub,0.0062233680933537795,0.00531238450709954,0.0014504626491844302,0.001647668833745071,0.028676970795200558,0.9566891451214168
"Marietta, Pennsylvania",1167334961,C,0.2679604572861968,0.34365702799653125,0.018028630252376453,0.2574485772438481,0.10690497967143192,0.006000327549615428
"Drumore Township, Lancaster County, Pennsylvania",1171906941,C,0.2098729564804327,0.45290142542491024,0.007400295914727647,0.09732481513924376,0.22728408281263277,0.005216424228052836
"Portage, Pennsylvania",1157453657,C,0.25084998018498056,0.3953080066266637,0.03390241607101697,0.25243508130490333,0.06175077089501436,0.005753744917421331
"Upper Augusta Township, Northumberland County, Pennsylvania",1172050366,Stub,0.0064547818997194965,0.005479666134469153,0.0015035574587529967,0.0015974204916810125,0.029277955217185504,0.955686618798192
"Latimore Township, Adams County, Pennsylvania",1167295326,C,0.26735855687144344,0.3824918254342068,0.008004424710051786,0.10909630392592053,0.2252155811194668,0.00783330793891072
"West Fallowfield Township, Chester County, Pennsylvania",1165673416,C,0.23513293574230068,0.35422794077490266,0.008294055695149134,0.09107463235036345,0.303873104489249,0.007397330948035195
"Wayne Township, Lawrence County, Pennsylvania",1167838514,C,0.23594761780986406,0.32482378867951484,0.0073837066167645685,0.2188928715586946,0.2050339038858062,0.007918111449355716
"Roaring Spring, Pennsylvania",1169325957,C,0.2583546691948989,0.42901263979001647,0.1893188512012893,0.09913795957884715,0.018794139519903923,0.005381740715043967
"Dillsburg, Pennsylvania",1165572980,C,0.2516029947628735,0.39535600717338054,0.009267786509780223,0.14211554143352592,0.19519858932957057,0.006459080790869286
"Bentleyville, Pennsylvania",1152767494,GA,0.20349807644369977,0.325989551598491,0.009756764471081689,0.3330079409669308,0.12235510314097503,0.00539256337882159
"Fannett Township, Pennsylvania",1173868725,C,0.2601572587387795,0.35340231233962527,0.007843298806998153,0.09814923910359373,0.2746070490223772,0.0058408419886261135
"Butler Township, Adams County, Pennsylvania",1166639271,C,0.2545984818156647,0.35677833020004524,0.008302903077564193,0.07353702512794794,0.2950095174878743,0.011773742290903874
"Wayne Township, Mifflin County, Pennsylvania",1175076331,C,0.33648155960859016,0.3378555337662105,0.008683525718611439,0.06408038103579301,0.24200400551540754,0.010894994355387395
"Coudersport, Pennsylvania",1167148053,C,0.3793436518955847,0.4150958166360149,0.08248044502044632,0.09642008678909861,0.021178775464870635,0.00548122419398498
"Rockledge, Pennsylvania",1169325199,C,0.2096275410493654,0.3988570624659578,0.014422749644207084,0.2108942637984979,0.160330740594237,0.005867642447734744
"Liberty, Allegheny County, Pennsylvania",1169224464,C,0.17432891241966209,0.31407780837724847,0.008326398182001465,0.29467933537282426,0.201996766774489,0.006590778873774631
"Morgan Township, Greene County, Pennsylvania",1175956188,Stub,0.006147118274862442,0.005314790245337197,0.001450304415429555,0.0018291666289606255,0.02867384236940491,0.9565847780660055
"Colwyn, Pennsylvania",1167835394,C,0.21534411686461163,0.35623213692614053,0.008359582924514893,0.18415537377254526,0.22053782973106534,0.01537095978112238
"Chester Heights, Pennsylvania",1173178308,GA,0.20284170550863906,0.25965706275493194,0.0429104715116716,0.46350345761879524,0.026279628042127492,0.004807674563834908
"Millersburg, Pennsylvania",1179526239,GA,0.20620794201243686,0.33632544231478106,0.02416630492150089,0.39208801888873007,0.03557642797342387,0.005635863889127192
"Lamar Township, Clinton County, Pennsylvania",1167294539,C,0.24804863044495495,0.3383483010301245,0.008603467010888486,0.08290506119727982,0.30964190804041597,0.012452632276336362
"Hamilton Township, Adams County, Pennsylvania",1167130544,C,0.22022913584942766,0.383318045091608,0.007731474684649771,0.05012909678672242,0.32673908542102076,0.011853162166571448
"Lancaster Township, Butler County, Pennsylvania",1177756928,C,0.20595919434690307,0.4076080751569854,0.00818867476863747,0.034021733985624476,0.3333715364272732,0.010850785314576545
"Perry Township, Fayette County, Pennsylvania",1157450943,C,0.2860721672052378,0.3491063669154742,0.01057968695351474,0.18989298530998186,0.1580551986817988,0.006293594933992571
"Snyder Township, Jefferson County, Pennsylvania",1173811437,C,0.25329935106110857,0.31482383553894544,0.00881279335725812,0.19492532538054574,0.22095328681428159,0.007185407847860831
"New Hope, Pennsylvania",1178611907,C,0.2329467156107199,0.6686148611168803,0.01904986845890514,0.06595712992853649,0.010612181398995639,0.0028192434859625427
"Shirley Township, Huntingdon County, Pennsylvania",1175379976,Stub,0.0062233680933537795,0.00531238450709954,0.0014504626491844302,0.001647668833745071,0.028676970795200558,0.9566891451214168
"Texas Township, Wayne County, Pennsylvania",1175377889,Stub,0.006156333631930755,0.005322757830742912,0.0014524786168111353,0.0018319087957564483,0.028871761262096538,0.9563647598626622
"Marysville, Pennsylvania",1148165160,C,0.27923828547294305,0.33948731246528446,0.00925186915346015,0.18111580136234393,0.18124192371673323,0.009664807829235227
"Forward Township, Butler County, Pennsylvania",1177480534,C,0.24418470618950908,0.3990708365404499,0.008176354543610626,0.03736212251367605,0.3009656244075466,0.010240355805207758
"Warwick Township, Chester County, Pennsylvania",1176483608,C,0.22025714777155966,0.35053599068597724,0.008922040350483528,0.2815759917380274,0.13332827655943771,0.005380552894514563
"South Manheim Township, Schuylkill County, Pennsylvania",1175379175,Stub,0.0064547818997194965,0.005479666134469153,0.0015035574587529967,0.0015974204916810125,0.029277955217185504,0.955686618798192
"Ryan Township, Schuylkill County, Pennsylvania",1175380807,Stub,0.006157373136189122,0.005323656584735486,0.001452723869553698,0.0018318840919811143,0.02870811912732242,0.9565262431902182
"Curwensville, Pennsylvania",1178891651,GA,0.21521617471420376,0.3388558174265828,0.015779820410995616,0.3789005509167739,0.0463038028050481,0.004943833726395899
"Franklin Township, Fayette County, Pennsylvania",1157359294,C,0.2921546059046692,0.31432383584543316,0.009230107487736929,0.20039096071188375,0.17583306206991334,0.008067427980363613
"Berlin Township, Wayne County, Pennsylvania",1102700850,GA,0.17155325511631453,0.2723140264818871,0.008427975172996597,0.4339363131358391,0.0996711030655067,0.01409732702745595
"Weatherly, Pennsylvania",1177293665,C,0.296909410118709,0.40629326322493015,0.01021992867878963,0.08940382324250686,0.19109426852952807,0.006079306205536173
"Upper Oxford Township, Chester County, Pennsylvania",1175372249,Stub,0.006452085980710191,0.00547737748454634,0.0015031681722257816,0.0015967533093755087,0.029265726919273975,0.9557048881338682
"Ridgway Township, Elk County, Pennsylvania",1175381387,Stub,0.0062233680933537795,0.00531238450709954,0.0014504626491844302,0.001647668833745071,0.028676970795200558,0.9566891451214168
"Independence Township, Beaver County, Pennsylvania",1176459318,C,0.22571591799222576,0.409928613598352,0.007742556654027174,0.09428350922530213,0.2538605700035401,0.008468832526552771
"Wernersville, Pennsylvania",1173397470,GA,0.179380030583339,0.25940704475685405,0.008196887381277045,0.4136170272645605,0.13449291238591168,0.004906097628057747
"Saville Township, Perry County, Pennsylvania",1175380367,Stub,0.0062277116264564895,0.005304841494043616,0.0014503649176843105,0.0016475578145837635,0.028675038554217817,0.956694485593014
"Gilpin Township, Armstrong County, Pennsylvania",1180010434,C,0.20069424992246476,0.6909850177602246,0.0073622080573977075,0.022672851426419987,0.0742870906136556,0.003998582219837363
"Taylor Township, Blair County, Pennsylvania",1167681256,C,0.32868034440615446,0.33615405028985823,0.008692471834363627,0.08243009594139057,0.234803634389779,0.009239403138454031
"Centre Township, Perry County, Pennsylvania",1166693886,C,0.2825266491322906,0.4006159607817045,0.008209811685047223,0.06097207248875849,0.233061145691849,0.01461436022035026
"Muncy, Pennsylvania",1170840041,GA,0.16079994731580494,0.16570814947368576,0.05285578841410887,0.6016601533833843,0.01518124411395325,0.0037947172990628487
"Verona, Pennsylvania",1170576047,C,0.17418882424308085,0.3586254426995662,0.01012563799870407,0.2288870484231203,0.2224069705618278,0.005766076073700792
"New Wilmington, Pennsylvania",1169508414,GA,0.13347301946938414,0.1924371030876179,0.0078026181307458585,0.6250140293523252,0.03752500267233068,0.0037482272875964348
"West Sadsbury Township, Chester County, Pennsylvania",1175371882,Stub,0.0064547818997194965,0.005479666134469153,0.0015035574587529967,0.0015974204916810125,0.029277955217185504,0.955686618798192
"Donegal Township, Washington County, Pennsylvania",1157356457,C,0.27633839025523244,0.3385350480295836,0.008439814970123994,0.1602905328954089,0.20713247482798727,0.00926373902166403
"North Newton Township, Cumberland County, Pennsylvania",1175953967,Stub,0.006452085980710191,0.00547737748454634,0.0015031681722257816,0.0015967533093755087,0.029265726919273975,0.9557048881338682
"Yardley, Pennsylvania",1172131741,GA,0.1756409796542832,0.21476900060866677,0.08043483225030384,0.5072327624219125,0.01747968626553362,0.004442738799300141
"Hickory Township, Lawrence County, Pennsylvania",1167136712,C,0.17668902257464952,0.3854585864440215,0.009449644672269691,0.05879911312798888,0.3564205938673839,0.013183039313686433
"Hunlock Township, Luzerne County, Pennsylvania",1167176199,C,0.32659305025996876,0.3757042930893915,0.008849964346568078,0.16232628247971917,0.12004980821026826,0.006476601614084288
"Emsworth, Pennsylvania",1177453706,C,0.20586409719513096,0.4231344783137475,0.008652102257753393,0.11706928030162418,0.23527264742308296,0.010007394508661038
"Shamokin Township, Northumberland County, Pennsylvania",1175380114,Stub,0.006357994292110977,0.005423153251271164,0.0014812472567271094,0.0015734676284957594,0.029309782688787367,0.9558543548826077
"Johnsonburg, Pennsylvania",1178163426,C,0.19959382948116988,0.6892595902426275,0.008006313925188056,0.0578324702476234,0.04169455404294941,0.0036132420604417484
"Richmond Township, Tioga County, Pennsylvania",1167505829,C,0.30656340116201736,0.40677716684668797,0.00798441540940824,0.029941986801598208,0.24013515564793747,0.008597874132350596
"Center Township, Snyder County, Pennsylvania",1166693502,C,0.3030823328166785,0.4129753449103255,0.008050883912312958,0.04451048496870809,0.22251761861737687,0.008863334774598067
"Cambridge Springs, Pennsylvania",1174320439,GA,0.12933698776925717,0.2195687288743799,0.01779326624916685,0.5932036829425209,0.036159636397401544,0.003937697767273755
"Matamoras, Pennsylvania",1178829001,C,0.21808907293598048,0.3664565114593113,0.010421945006007969,0.15924583779349513,0.23944449286567607,0.006342139939529049
"Summerhill Township, Cambria County, Pennsylvania",1173137087,C,0.23732477876183333,0.44432299973918676,0.007433837067031646,0.08155417258559938,0.2235614242927506,0.00580278755359817
"Shohola Township, Pike County, Pennsylvania",1175379966,Stub,0.0062233680933537795,0.00531238450709954,0.0014504626491844302,0.001647668833745071,0.028676970795200558,0.9566891451214168
"Fairfield Township, Westmoreland County, Pennsylvania",1173298527,C,0.28309657151470746,0.37547419263464166,0.008863933223573902,0.0990055669468664,0.21914727038480739,0.014412465295403349
"Geistown, Pennsylvania",1143226588,C,0.24434501775577147,0.2853550385063857,0.007595396860670217,0.23353141820235246,0.2174590031745686,0.011714125500251568
"Perry Township, Berks County, Pennsylvania",1174294358,C,0.26942841239950016,0.42218326702798575,0.008174924959021963,0.054970251714270134,0.2354186516161652,0.00982449228305667
"Mount Union, Pennsylvania",1167658138,C,0.19785561611279037,0.5434496250025166,0.006790109666042485,0.05498255516692608,0.1920258268396421,0.004896267212082429
"East Hopewell Township, York County, Pennsylvania",1179096988,C,0.3088016094957643,0.34090861548148954,0.008681895411235525,0.07791070068847462,0.25121454512035046,0.012482633802685585
"North Annville Township, Lebanon County, Pennsylvania",1175954732,Stub,0.006604926861979695,0.005478837703172924,0.001503392137344386,0.0015971789891704466,0.029273528893793477,0.9555421354145389
"Pleasant Township, Warren County, Pennsylvania",1175383272,Stub,0.006357994292110977,0.005423153251271164,0.0014812472567271094,0.0015734676284957594,0.029309782688787367,0.9558543548826077
"Eddystone, Pennsylvania",1166992049,GA,0.14026622603374345,0.1330998239363518,0.061553197822385684,0.6431589664543389,0.017817737692428677,0.004104048060751603
"Gregg Township, Centre County, Pennsylvania",1167128614,GA,0.19424055963839426,0.2193989117253978,0.0061463669370016944,0.459146865522938,0.11702923533290237,0.0040380608433657605
"Coopersburg, Pennsylvania",1177101601,C,0.2930572851635729,0.4686125460179789,0.015951573100626584,0.0792936285171033,0.1370511291533579,0.006033838047360322
"Marcus Hook, Pennsylvania",1176312951,GA,0.23226056567404568,0.23709910664063824,0.0626229868905116,0.44546654856134404,0.017939243344258428,0.00461154888920215
"Woodward Township, Clinton County, Pennsylvania",1167844227,C,0.25751025251313325,0.3574659710410636,0.007875730952722725,0.0913504836374133,0.2774981923149801,0.00829936954068693
"Donegal Township, Westmoreland County, Pennsylvania",1157356458,C,0.2120555301812886,0.3632446810984033,0.011110638117018658,0.2016468791376269,0.20492584385739845,0.0070164276082642215
"Red Hill, Pennsylvania",1171198619,C,0.2215132893947786,0.3824669511501327,0.009809020740889528,0.19442058788474548,0.18294082163493156,0.008849329194522236
"Greene Township, Beaver County, Pennsylvania",1176393501,C,0.23049928642642967,0.3759559599439139,0.007598396081532006,0.044947378609925245,0.3309080484569419,0.010090930481257537
"Highspire, Pennsylvania",1175524913,GA,0.1781621543132614,0.3444373816305128,0.0101439590758989,0.34772104365079826,0.11458979503107741,0.0049456662984511965
"Clifford Township, Susquehanna County, Pennsylvania",1173692125,GA,0.23548892391127632,0.3171809002925169,0.009416889030406302,0.35292351687652634,0.08012561412399843,0.004864155765275718
"Berwick Township, Pennsylvania",1172124993,Start,0.13633692324259006,0.29821807653289856,0.006524652062592886,0.019067015450263656,0.523391472010215,0.016461860701439852
"Cornplanter Township, Venango County, Pennsylvania",1160609099,C,0.28527154875461386,0.39758595255286794,0.008140838416744695,0.11597688611352057,0.1869681906492947,0.00605658351295824
"Alburtis, Pennsylvania",1173652325,GA,0.16204219263852643,0.21184651197660115,0.021207830335264393,0.5369504240387205,0.06330314230828278,0.004649898702604854
"Brothersvalley Township, Somerset County, Pennsylvania",1157351578,B,0.32310058215200016,0.3090433392244935,0.009446243383961687,0.13482979199842002,0.2140851090841993,0.00949493415692559
"Exeter Township, Luzerne County, Pennsylvania",1157358279,C,0.2907616288413761,0.39874597683899604,0.00867610855990206,0.13988927838458995,0.1552653883187519,0.006661619056384
"Fawn Township, Allegheny County, Pennsylvania",1178184714,C,0.1813337672756231,0.4590273188725202,0.012979090764868889,0.18967892283177312,0.15139986768980676,0.005581032565407941
"Hamiltonban Township, Adams County, Pennsylvania",1167130675,C,0.20406514678337803,0.36300697724929043,0.008341518903788113,0.07024549589357545,0.3394727528075723,0.014868108362395542
"Huntington Township, Adams County, Pennsylvania",1167176325,GA,0.17432473914307386,0.26371739546610573,0.006115183431651038,0.42175524956857524,0.12894816016513033,0.0051392722254636185
"Connellsville Township, Fayette County, Pennsylvania",1166757902,GA,0.20897977096580714,0.23062079155709844,0.008044374743396993,0.4369622456384877,0.11014399310500453,0.005248823990205215
"Hopewell Township, Cumberland County, Pennsylvania",1173867373,C,0.2835079418745069,0.3499945571761229,0.009505010862293325,0.10860477883182541,0.23862967914463434,0.009758032110617385
"Watsontown, Pennsylvania",1133851691,GA,0.20861958132706532,0.3279136210395297,0.008488652299365802,0.3484757946882615,0.10149878606125119,0.005003564584526526
"Loyalhanna Township, Westmoreland County, Pennsylvania",1177807229,Stub,0.006434036991027048,0.0054919625558829096,0.0014989632272027855,0.0015922865703869688,0.031322487233641505,0.9536602634218587
"Dunkard Township, Greene County, Pennsylvania",1157356702,C,0.26406104524127116,0.3112350073299538,0.009667336960866588,0.20024644676445627,0.20657580379465082,0.008214359908801379
"Plumcreek Township, Armstrong County, Pennsylvania",1175382855,Stub,0.006434110150553904,0.005480654299872636,0.0014989802714691814,0.00159230467580543,0.031322843392356366,0.9536711072099426
"Rye Township, Perry County, Pennsylvania",1175380790,Stub,0.006157044856703088,0.005323372754730578,0.0015059612776721994,0.0018317864253374191,0.028706588557973495,0.9564752461275832
"East Wheatfield Township, Indiana County, Pennsylvania",1177815871,C,0.17326471002725102,0.3454745770222557,0.008937580284232768,0.12958593571635327,0.33177832790464945,0.010958869045257863
"Bell Township, Westmoreland County, Pennsylvania",1172124941,Start,0.16522371419088414,0.29276646756680336,0.009712381510859526,0.2010612542156028,0.3207495884659411,0.010486594049909051
"East Bethlehem Township, Washington County, Pennsylvania",1177815623,B,0.3216044856284742,0.30015729304273814,0.009393185620147852,0.1396289266660697,0.21576620876196184,0.013449900280608338
"Letterkenny Township, Pennsylvania",1173871978,C,0.2641459561181703,0.3847455991346517,0.0082112696175401,0.09594951723636445,0.24101478031871834,0.005932877574554972
"Parkside, Pennsylvania",1172275039,C,0.2553522247466468,0.33541005331790286,0.010532786719783428,0.13856902147511999,0.25072926352987496,0.009406650210671887
"Covington Township, Lackawanna County, Pennsylvania",1174296075,GA,0.17816465799130932,0.2525423566402534,0.008305987091303986,0.4195213780521698,0.13547320676540975,0.005992413459553697
"Jefferson Township, Greene County, Pennsylvania",1171582274,C,0.3069005547652286,0.3291267156590146,0.008712553116126622,0.1884694483593169,0.15926110447573544,0.007529623624577827
"Brownsville, Pennsylvania",1178251871,C,0.3815592090153668,0.502169883945071,0.052513547248568576,0.046533071402206874,0.013523217328168148,0.0037010710606185924
"Pike Township, Clearfield County, Pennsylvania",1157451545,C,0.3094895451891523,0.3858965980109741,0.00882366392354243,0.05597116977574249,0.228539541417902,0.011279481682686937
"Croyle Township, Cambria County, Pennsylvania",1157356050,C,0.2824948211506383,0.3284752116422423,0.008164276320393422,0.057205017556552704,0.31431784869396545,0.009342824636208037
"Stewartstown, Pennsylvania",1158576295,C,0.23517585336404492,0.4284665967752622,0.00849563738683388,0.08725478097683372,0.2346193458329388,0.00598778566408628
"Venango Township, Erie County, Pennsylvania",1167742557,Start,0.18786184509810439,0.33476541197569626,0.0071671702389881995,0.08240851425450443,0.3765627306639425,0.011234327768764213
"Upper Burrell Township, Westmoreland County, Pennsylvania",1175375046,Stub,0.006454781499523049,0.005479665794729878,0.0015036193655272904,0.001597420392640951,0.029277953401952418,0.9556865595456264
"Windsor Township, Berks County, Pennsylvania",1174272198,C,0.27130308398014114,0.42307642420459673,0.00819591921582442,0.031273709330269406,0.2595907033982915,0.00656015987087685
"Mifflin Township, Columbia County, Pennsylvania",1171936587,C,0.2660112355373908,0.42519206565697965,0.008225886665529803,0.15053210584463475,0.14471620120640655,0.005322505089058412
"Westfall Township, Pike County, Pennsylvania",1175373116,Stub,0.010944707224514998,0.008693580071770495,0.0020751536969258366,0.002671682613125454,0.04362628097276996,0.9319885954208933
"Wrightsville, Pennsylvania",1178557353,C,0.2677556779874947,0.537026725265638,0.013954330609244583,0.12705039984799021,0.04872343630311371,0.005489429986518822
"Norwegian Township, Schuylkill County, Pennsylvania",1175504096,Stub,0.006434110150553904,0.005480654299872636,0.0014989802714691814,0.00159230467580543,0.031322843392356366,0.9536711072099426
"Londonderry Township, Chester County, Pennsylvania",1157438934,C,0.20603510389457075,0.3392406386788666,0.007426986531484077,0.2889791995502811,0.15388621532484537,0.0044318560199521845
"Tyrone Township, Adams County, Pennsylvania",1167739270,C,0.20217434746639312,0.3629036016480895,0.00762592144593635,0.0932597732410528,0.3224363027367032,0.011600053461825187
"West Wheatfield Township, Indiana County, Pennsylvania",1175370875,Stub,0.006546770570631591,0.005519639365735157,0.0015102226157613467,0.001604435576685147,0.029689206678483005,0.9551297251927038
"Rockefeller Township, Northumberland County, Pennsylvania",1175381208,Stub,0.006450725743687203,0.005476222736815818,0.0015029132432668746,0.001596416679799512,0.02988765198859745,0.9550860696078332
"Glade Township, Warren County, Pennsylvania",1173804051,C,0.22926854574604402,0.3720986743301367,0.009262601716051115,0.07207835656902577,0.297616841931056,0.01967497970768667
"Delaware Township, Mercer County, Pennsylvania",1159987638,C,0.23322279193358691,0.34484940034476663,0.010016255124023226,0.14399242429243644,0.2534738013268949,0.014445326978291734
"Washington Township, Dauphin County, Pennsylvania",1165536124,GA,0.24211625665900907,0.1976672801489402,0.006843911153041846,0.39929676461581504,0.1475786153913902,0.006497172031803648
"Lafayette Township, McKean County, Pennsylvania",1157437889,Start,0.22690962252194327,0.3284664768827134,0.008145921010787847,0.0699050191341952,0.3512653990865149,0.015307561363845484
"Coolspring Township, Mercer County, Pennsylvania",1159987276,C,0.1523377936091504,0.2845204243548118,0.008967295370052768,0.2735251551709942,0.2604204610986259,0.020228870396365024
"Conemaugh Township, Indiana County, Pennsylvania",1172551165,GA,0.15956457490407056,0.14827632685530526,0.006333905372016713,0.6330544925512209,0.04856896876473514,0.004201731552651505
"McAdoo, Pennsylvania",1176133763,C,0.24783894918931867,0.3457800226049132,0.00771506115508504,0.26176266295681094,0.1311431397538101,0.005760164340062123
"Kittanning Township, Armstrong County, Pennsylvania",1171378299,C,0.21649082478910728,0.3787726821306646,0.009973057214643264,0.09895961098707529,0.28639853420016465,0.009405290678344905
"Summit Township, Somerset County, Pennsylvania",1167679474,GA,0.32393037420566584,0.241706551820668,0.007084389871758593,0.3309309988474387,0.09036036032299763,0.005987324931471157
"Penndel, Pennsylvania",1157450330,GA,0.12895378033230076,0.12982036951126016,0.09885688388208132,0.6235792464431553,0.015014552511842224,0.0037751673193604863
"Franklin Township, Snyder County, Pennsylvania",1174920016,C,0.2850304617487861,0.39181412821258943,0.008356242508825594,0.055146686020205164,0.2501906890833405,0.009461792426253142
"Monroe Township, Juniata County, Pennsylvania",1173876423,C,0.3210623051878919,0.33003522608473074,0.009353514890700836,0.10071539868317395,0.22722773592335774,0.01160581923014499
"Huntington Township, Luzerne County, Pennsylvania",1167176344,C,0.3004092748953035,0.37950213476794886,0.008836748039259355,0.1726699316276656,0.13263054618001302,0.0059513644898098
"Muddy Creek Township, Butler County, Pennsylvania",1175956169,Stub,0.006448035148669474,0.005473938606595886,0.0015022244337491335,0.001595750815068076,0.029875185861416204,0.9551048651345012
"Coaldale, Schuylkill County, Pennsylvania",1177099628,GA,0.15357204392903398,0.16369923198161476,0.0501733294372029,0.6091134925065119,0.019502671079225924,0.003939231066410565
"Hemlock Township, Columbia County, Pennsylvania",1167135628,C,0.3199979300373765,0.34314650411050257,0.008414019962750506,0.1460110217720001,0.17462386588708045,0.00780665823028984
"Cook Township, Westmoreland County, Pennsylvania",1157355649,C,0.2822889490708649,0.3453989909186865,0.008686875664457323,0.13740518847713343,0.2174258901661264,0.008794105702731526
"Sandycreek Township, Venango County, Pennsylvania",1175380407,Stub,0.006434036991027048,0.0054919625558829096,0.0014989632272027855,0.0015922865703869688,0.031322487233641505,0.9536602634218587
"Newtown, Bucks County, Pennsylvania",1172623524,GA,0.17785328959268898,0.1862231811974153,0.03438205783393254,0.5777780894652663,0.019990661461367673,0.003772720449329322
"Southmont, Pennsylvania",1158104320,C,0.27456572518213723,0.3395817329250004,0.008723637878012894,0.10389693518262641,0.26343337515975157,0.00979859367247148
"Haycock Township, Bucks County, Pennsylvania",1179786198,C,0.2373465217317654,0.3608696437862774,0.02517780268576543,0.24917191827518823,0.12166065197932764,0.005773461541676268
"East Washington, Pennsylvania",1159119599,C,0.20694550489175423,0.3481825284681202,0.008000488053122994,0.16996897021422375,0.2574860198585272,0.009416488514251344
"Elk Lick Township, Somerset County, Pennsylvania",1157357656,B,0.3283097313007092,0.2852393300896054,0.00917756134809616,0.18486265559137047,0.18287082349297717,0.009539898177241624
"Dorrance Township, Luzerne County, Pennsylvania",1166852634,GA,0.22198380813099136,0.22885555212007505,0.006798713916940401,0.42105120870860235,0.1164689229578217,0.0048417941655691105
"Stonycreek Township, Somerset County, Pennsylvania",1174850847,C,0.19873510867891397,0.720103235374386,0.005007431003272131,0.01891166408676379,0.05399934037304883,0.003243220483615394
"Woodward Township, Lycoming County, Pennsylvania",1159224349,GA,0.14841866156750244,0.13183360288724413,0.007562033304813133,0.6808205830277365,0.028129327376418687,0.003235791836285194
"Lowhill Township, Lehigh County, Pennsylvania",1177807239,Stub,0.0062277116264564895,0.005304841494043616,0.0014503649176843105,0.0016475578145837635,0.028675038554217817,0.956694485593014
"Spring Township, Perry County, Pennsylvania",1167676187,Start,0.21337110879346474,0.3235970146482596,0.007946915336866561,0.03377074679795519,0.40079595527379386,0.02051825914966006
"Perry Township, Snyder County, Pennsylvania",1173877606,C,0.2811662885259065,0.3951163606130354,0.009637234831238625,0.15303338206966602,0.1549214886261054,0.006125245334048068
"Oliver Township, Mifflin County, Pennsylvania",1175076132,C,0.21481022655202714,0.3668602424955001,0.008478024749074688,0.04165529567037946,0.34704226658949655,0.02115394394352216
"West Nantmeal Township, Chester County, Pennsylvania",1175371289,Stub,0.0064547818997194965,0.005479666134469153,0.0015035574587529967,0.0015974204916810125,0.029277955217185504,0.955686618798192
"Wilmerding, Pennsylvania",1170817149,GA,0.20823566564942425,0.30156076533104315,0.014759097274309364,0.352654555097298,0.11724756000241102,0.005542356645514214
"Fell Township, Lackawanna County, Pennsylvania",1174297868,C,0.25467416749319377,0.39410600250753575,0.008373923301471634,0.059694521506625416,0.2753781506989088,0.007773234492264793
"Napier Township, Bedford County, Pennsylvania",1175955912,Stub,0.006147118274862442,0.005314790245337197,0.001450304415429555,0.0018291666289606255,0.02867384236940491,0.9565847780660055
"New Eagle, Pennsylvania",1157849611,C,0.23512721830852962,0.38321353978192796,0.008425204277266434,0.1718980983035076,0.19347655555278648,0.00785938377598196
"Conway, Pennsylvania",1176752758,GA,0.16170667177787615,0.2107271212649935,0.007892265477034591,0.5741897517275939,0.041408630570799784,0.004075559181702078
"Shippen Township, Cameron County, Pennsylvania",1121694626,C,0.23314371881309023,0.35427236181924426,0.00870132932466852,0.057205462705972904,0.3348391758770218,0.011837951460002414
"Pine Grove, Schuylkill County, Pennsylvania",1157451764,GA,0.1987113243689018,0.3261947711546911,0.009024811394562793,0.3625712449192055,0.09872241640809394,0.004775431754545001
"Valley Township, Montour County, Pennsylvania",1173165002,C,0.18952969201826717,0.392122327143952,0.00826625571187799,0.03172676484286313,0.3655080301468386,0.012846930136201237
"Jermyn, Pennsylvania",1177568790,GA,0.20683280848985353,0.30037471105726227,0.008282952369158759,0.30802799038786177,0.16911297129659214,0.007368566399271706
"New Stanton, Pennsylvania",1157444608,GA,0.17246209018087058,0.15676583903652438,0.007389237379522232,0.6013387948671327,0.05816022745666617,0.0038838110792839193
